Generation,Fitness_value,Chromatic_number
0,10,22
0,8,22
0,5,22
1,2,22
1,1,22
5,6,20
6,4,20
6,2,20
6,1,20
10,0,20
0,3,22
3,2,22
3,1,22
5,7,20
5,5,20
6,4,20
6,3,20
6,2,20
6,1,20
9,0,20
0,7,22
0,6,22
0,5,22
1,3,22
1,2,22
1,1,22
5,6,20
6,5,20
6,2,20
7,1,20
11,14,18
11,13,18
11,11,18
11,10,18
11,9,18
11,8,18
11,7,18
12,3,18
12,1,18
17,15,16
17,14,16
17,11,16
17,9,16
17,8,16
18,5,16
18,4,16
20,3,16
23,17,14
23,16,14
23,14,14
23,13,14
23,10,14
23,9,14
24,6,14
24,4,14
24,3,14
29,19,12
29,15,12
29,12,12
30,11,12
30,10,12
30,8,12
30,7,12
30,6,12
31,5,12
31,3,12
36,23,10
36,20,10
36,16,10
37,13,10
37,12,10
37,11,10
38,10,10
38,7,10
39,6,10
40,5,10
43,2,10
45,31,8
45,30,8
45,27,8
45,26,8
45,24,8
45,23,8
46,22,8
46,18,8
46,17,8
47,15,8
50,14,8
51,13,8
52,12,8
55,11,8
56,10,8
64,8,8
83,7,8
133,6,8
174,5,8
179,45,6
179,44,6
179,42,6
179,39,6
179,38,6
179,35,6
179,32,6
180,31,6
180,28,6
182,27,6
184,26,6
186,23,6
195,22,6
208,19,6
223,17,6
330,16,6
341,15,6
395,14,6
943,12,6
0,8,22
0,6,22
0,3,22
3,2,22
3,1,22
5,15,20
5,9,20
5,8,20
5,6,20
6,4,20
6,2,20
7,1,20
10,0,20
0,7,22
0,6,22
0,5,22
1,3,22
1,2,22
1,1,22
5,9,20
5,6,20
5,5,20
6,4,20
6,3,20
6,2,20
9,1,20
10,10,18
10,8,18
10,7,18
11,5,18
11,4,18
11,3,18
11,1,18
16,14,16
16,11,16
16,10,16
16,9,16
16,8,16
17,5,16
17,1,16
22,19,14
22,13,14
22,12,14
22,11,14
22,10,14
23,4,14
23,2,14
28,16,12
28,15,12
28,13,12
29,9,12
29,8,12
29,7,12
29,6,12
29,5,12
30,3,12
34,23,10
34,20,10
34,18,10
34,16,10
35,15,10
35,13,10
35,8,10
36,7,10
37,6,10
39,5,10
41,4,10
44,30,8
44,28,8
44,26,8
44,25,8
45,24,8
45,22,8
45,21,8
45,17,8
46,16,8
47,15,8
47,14,8
48,13,8
49,10,8
52,9,8
75,7,8
97,6,8
102,5,8
107,41,6
107,39,6
107,35,6
107,34,6
108,29,6
108,28,6
109,24,6
118,21,6
135,20,6
182,19,6
230,18,6
247,16,6
339,14,6
3243,13,6
0,6,22
0,5,22
0,4,22
2,3,22
2,2,22
4,1,22
5,7,20
5,6,20
6,4,20
6,2,20
6,0,20
0,10,22
0,8,22
0,6,22
0,5,22
1,3,22
1,2,22
1,1,22
5,11,20
5,10,20
5,7,20
5,6,20
6,5,20
6,4,20
6,3,20
6,2,20
6,1,20
11,13,18
11,10,18
11,9,18
11,8,18
11,7,18
11,6,18
12,2,18
17,12,16
17,10,16
17,6,16
18,4,16
18,3,16
18,2,16
21,1,16
23,15,14
23,13,14
23,12,14
23,11,14
24,10,14
24,1,14
29,18,12
29,17,12
29,16,12
29,15,12
29,13,12
29,12,12
30,9,12
30,8,12
30,7,12
30,6,12
30,5,12
31,3,12
35,29,10
35,28,10
35,25,10
35,24,10
35,20,10
35,15,10
36,12,10
36,11,10
37,8,10
38,6,10
39,5,10
44,29,8
44,28,8
44,27,8
44,26,8
44,25,8
44,21,8
45,18,8
46,17,8
46,16,8
47,15,8
47,14,8
49,11,8
61,10,8
65,9,8
66,8,8
71,7,8
83,6,8
93,5,8
98,43,6
98,39,6
98,36,6
99,33,6
99,30,6
99,28,6
100,27,6
101,26,6
103,25,6
104,24,6
109,21,6
113,20,6
165,19,6
181,17,6
229,16,6
374,15,6
628,14,6
1306,13,6
0,9,22
0,8,22
0,6,22
0,4,22
1,3,22
4,2,22
5,10,20
5,8,20
5,7,20
5,6,20
5,4,20
6,3,20
8,2,20
10,12,18
10,7,18
10,6,18
11,4,18
11,3,18
11,1,18
16,15,16
16,13,16
16,11,16
16,9,16
16,8,16
17,5,16
17,3,16
17,2,16
21,1,16
22,14,14
22,13,14
22,12,14
22,10,14
23,7,14
23,6,14
23,3,14
23,2,14
27,1,14
28,21,12
28,19,12
28,18,12
28,16,12
28,15,12
28,13,12
28,10,12
29,9,12
29,8,12
29,7,12
29,5,12
31,4,12
34,21,10
34,20,10
34,18,10
34,15,10
35,14,10
35,13,10
35,11,10
35,10,10
36,8,10
37,7,10
40,4,10
45,25,8
45,23,8
46,21,8
46,16,8
48,14,8
49,13,8
53,12,8
55,10,8
68,9,8
73,8,8
83,7,8
90,6,8
100,5,8
105,44,6
105,37,6
105,36,6
106,33,6
106,26,6
108,22,6
144,21,6
156,19,6
159,17,6
278,16,6
545,15,6
1047,14,6
1088,12,6
1787,11,6
0,7,22
0,6,22
0,5,22
1,1,22
2,0,22
0,5,22
1,3,22
1,2,22
1,1,22
3,0,22
0,7,22
0,6,22
0,4,22
1,3,22
4,1,22
5,7,20
5,6,20
6,4,20
6,3,20
6,2,20
6,1,20
10,0,20
0,10,22
0,9,22
0,8,22
0,6,22
0,5,22
1,1,22
5,12,20
5,11,20
5,7,20
5,6,20
6,4,20
6,3,20
6,2,20
9,1,20
11,10,18
11,9,18
11,7,18
12,5,18
12,3,18
12,2,18
12,1,18
17,14,16
17,13,16
17,9,16
17,8,16
18,5,16
18,4,16
18,3,16
18,0,16
0,10,22
0,7,22
0,6,22
0,4,22
1,3,22
2,2,22
3,1,22
5,9,20
5,7,20
5,5,20
6,1,20
10,15,18
10,12,18
10,9,18
10,8,18
10,7,18
10,6,18
11,5,18
11,2,18
16,11,16
16,9,16
16,8,16
17,5,16
17,3,16
22,12,14
22,11,14
22,10,14
23,7,14
23,5,14
23,3,14
25,2,14
28,15,12
28,13,12
28,12,12
28,11,12
28,10,12
29,7,12
29,6,12
30,5,12
31,4,12
31,2,12
35,22,10
35,20,10
35,19,10
35,18,10
35,17,10
35,16,10
36,11,10
36,10,10
37,9,10
37,7,10
39,4,10
41,3,10
44,33,8
44,28,8
44,27,8
44,26,8
44,24,8
44,22,8
45,21,8
45,19,8
45,18,8
45,17,8
46,16,8
47,15,8
49,14,8
52,10,8
68,9,8
80,8,8
95,7,8
107,6,8
139,5,8
144,35,6
145,32,6
145,31,6
145,29,6
145,28,6
145,26,6
147,25,6
148,24,6
155,23,6
157,22,6
168,21,6
184,20,6
202,19,6
221,18,6
224,17,6
257,16,6
494,15,6
682,14,6
801,13,6
0,6,22
0,4,22
1,2,22
5,10,20
5,6,20
5,5,20
6,4,20
6,2,20
9,1,20
10,10,18
10,9,18
10,8,18
11,4,18
11,1,18
16,10,16
17,4,16
17,3,16
17,2,16
20,1,16
22,8,14
23,7,14
23,5,14
23,3,14
27,2,14
28,16,12
28,15,12
28,13,12
28,12,12
29,11,12
29,10,12
29,7,12
29,6,12
30,5,12
30,4,12
30,2,12
35,23,10
35,22,10
35,21,10
35,20,10
35,17,10
35,16,10
36,15,10
36,14,10
36,13,10
36,12,10
36,9,10
37,8,10
40,7,10
40,6,10
42,4,10
47,28,8
47,25,8
47,23,8
47,21,8
48,19,8
48,16,8
48,14,8
52,13,8
53,12,8
53,11,8
61,9,8
64,7,8
104,6,8
136,5,8
141,38,6
141,37,6
141,36,6
142,32,6
142,30,6
142,28,6
144,27,6
145,24,6
148,23,6
150,22,6
151,21,6
153,20,6
169,19,6
175,17,6
196,14,6
932,13,6
3701,12,6
0,6,22
0,5,22
1,3,22
1,1,22
5,9,20
5,7,20
5,6,20
5,5,20
6,3,20
6,2,20
6,1,20
10,11,18
10,10,18
10,9,18
10,8,18
10,7,18
11,4,18
11,3,18
11,2,18
16,20,16
16,19,16
16,15,16
16,13,16
16,12,16
16,10,16
16,9,16
16,8,16
17,3,16
20,2,16
22,18,14
22,17,14
22,12,14
22,11,14
23,4,14
27,2,14
28,18,12
28,17,12
28,16,12
28,11,12
29,10,12
29,8,12
29,6,12
29,4,12
34,21,10
34,19,10
34,17,10
34,16,10
35,13,10
35,12,10
35,8,10
37,7,10
38,6,10
38,5,10
40,4,10
40,3,10
43,24,8
44,21,8
44,16,8
45,15,8
46,13,8
48,12,8
51,11,8
58,9,8
74,8,8
87,7,8
88,6,8
99,5,8
104,40,6
104,38,6
104,35,6
105,33,6
105,32,6
105,26,6
105,24,6
112,23,6
129,21,6
139,20,6
149,19,6
165,16,6
245,15,6
277,14,6
2396,13,6
2736,12,6
3863,11,6
0,11,22
0,9,22
0,8,22
0,5,22
0,4,22
2,3,22
3,2,22
4,1,22
5,12,20
5,10,20
5,8,20
5,7,20
6,5,20
6,3,20
6,2,20
6,1,20
10,0,20
0,8,22
0,6,22
0,5,22
0,4,22
1,3,22
1,2,22
3,1,22
5,10,20
5,9,20
5,8,20
5,5,20
6,3,20
6,2,20
6,1,20
6,0,20
0,7,22
0,6,22
0,5,22
1,4,22
1,3,22
1,1,22
5,11,20
5,10,20
5,9,20
5,8,20
5,7,20
6,6,20
6,5,20
6,2,20
8,1,20
11,14,18
11,11,18
11,10,18
11,7,18
12,4,18
12,2,18
12,1,18
17,11,16
17,9,16
17,8,16
18,3,16
18,2,16
23,17,14
23,15,14
23,14,14
23,12,14
23,11,14
23,10,14
23,9,14
24,7,14
24,3,14
25,2,14
29,22,12
29,18,12
29,12,12
30,11,12
30,8,12
30,6,12
31,5,12
32,4,12
36,23,10
36,22,10
36,21,10
36,16,10
36,15,10
37,12,10
37,11,10
37,10,10
38,9,10
38,8,10
38,7,10
42,6,10
44,4,10
49,30,8
49,28,8
49,27,8
49,19,8
50,14,8
53,13,8
56,10,8
60,9,8
83,8,8
93,7,8
117,6,8
134,5,8
139,44,6
139,40,6
139,36,6
140,32,6
140,30,6
140,29,6
141,24,6
151,22,6
159,21,6
167,20,6
171,18,6
244,17,6
277,16,6
320,15,6
409,14,6
419,13,6
3405,12,6
0,8,22
0,7,22
0,6,22
1,1,22
3,0,22
0,10,22
0,8,22
0,5,22
1,4,22
1,3,22
1,2,22
1,1,22
3,0,22
0,13,22
0,11,22
0,6,22
0,5,22
1,3,22
1,2,22
2,1,22
4,0,22
0,4,22
2,3,22
2,2,22
3,1,22
5,11,20
5,10,20
5,8,20
5,7,20
5,5,20
6,2,20
6,1,20
10,12,18
10,11,18
10,9,18
10,8,18
11,4,18
11,2,18
13,1,18
16,13,16
16,10,16
16,9,16
16,8,16
17,5,16
17,2,16
22,19,14
22,14,14
22,12,14
22,11,14
22,10,14
23,9,14
23,7,14
23,6,14
23,4,14
26,2,14
28,16,12
28,14,12
29,8,12
29,7,12
29,5,12
30,4,12
34,25,10
34,24,10
34,22,10
34,21,10
34,20,10
34,18,10
34,13,10
35,12,10
35,10,10
36,8,10
36,7,10
37,5,10
42,26,8
42,23,8
43,19,8
43,16,8
44,14,8
47,13,8
50,12,8
55,9,8
84,8,8
93,7,8
96,6,8
101,5,8
106,39,6
106,38,6
106,37,6
107,34,6
107,31,6
107,29,6
108,25,6
108,23,6
116,19,6
141,18,6
165,17,6
192,16,6
207,15,6
493,13,6
1730,12,6
0,11,22
0,9,22
0,7,22
0,6,22
0,5,22
1,2,22
1,0,22
0,7,22
0,6,22
1,3,22
1,2,22
1,1,22
3,0,22
0,8,22
0,7,22
0,6,22
0,5,22
1,1,22
5,6,20
6,3,20
6,2,20
6,0,20
0,9,22
0,8,22
0,7,22
0,6,22
0,5,22
1,4,22
1,3,22
1,2,22
1,1,22
5,8,20
5,7,20
6,6,20
6,5,20
6,3,20
6,2,20
7,0,20
0,5,22
1,2,22
1,1,22
3,0,22
0,15,22
0,14,22
0,7,22
0,5,22
0,4,22
2,2,22
3,1,22
5,10,20
5,9,20
5,8,20
5,7,20
5,6,20
5,5,20
6,4,20
6,1,20
6,0,20
0,11,22
0,10,22
0,9,22
0,6,22
0,5,22
1,3,22
1,2,22
1,1,22
5,7,20
5,6,20
6,3,20
6,1,20
11,10,18
11,8,18
11,7,18
11,6,18
12,4,18
12,2,18
12,1,18
17,12,16
17,11,16
17,8,16
18,7,16
18,4,16
18,2,16
23,11,14
23,10,14
24,9,14
24,7,14
24,3,14
29,17,12
29,14,12
29,13,12
30,6,12
31,5,12
31,4,12
31,2,12
36,22,10
36,21,10
36,17,10
36,14,10
37,12,10
37,8,10
39,5,10
44,28,8
44,27,8
44,25,8
45,22,8
45,20,8
45,19,8
45,15,8
47,13,8
48,12,8
51,11,8
54,10,8
64,9,8
69,8,8
71,7,8
98,6,8
114,5,8
119,40,6
119,38,6
120,37,6
120,36,6
120,28,6
120,26,6
124,24,6
127,23,6
136,21,6
139,20,6
150,19,6
218,18,6
227,17,6
442,16,6
470,15,6
505,14,6
717,13,6
2238,11,6
0,10,22
0,8,22
0,7,22
0,6,22
0,5,22
1,2,22
3,1,22
5,12,20
5,11,20
5,8,20
5,7,20
5,5,20
6,1,20
6,0,20
